Latitude,Longitude,Street Address,Price,Date Sold,Neighborhood,More Address,Beds,Baths,House Type,Square Feet
41.9809,-87.78863,5455 N Natchez Ave,310000.0,"Nov 21, 2014",Norwood Park,"Chicago, IL 60656",2.0,,Single-Family Home,1036.0
41.891552,-87.70605,541 N Kedzie Ave,20000.0,"Nov 21, 2014",Humboldt Park,"Chicago, IL 60612",,,Multi-Family,2600.0
41.742985,-87.650246,8306 S Carpenter St,55000.0,"Nov 21, 2014",Auburn Gresham,"Chicago, IL 60620",,,Multi-Family,2502.0
41.9055,-87.76906,1353 N Massasoit Ave,120000.0,"Nov 21, 2014",Austin,"Chicago, IL 60651",3.0,,Single-Family Home,1211.0
41.925987,-87.639496,2400 N Lakeview Ave #411,225000.0,"Nov 21, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.85355,-87.72318,1949 S Harding Ave,27000.0,"Nov 21, 2014",North Lawndale,"Chicago, IL 60623",,,Multi-Family,2500.0
41.81017,-87.60218,4640 S Ellis Ave #4640-1,192000.0,"Nov 21, 2014",Kenwood,"Chicago, IL 60653",,,Condo,
41.924778,-87.77416,2431 N Mason Ave,170000.0,"Nov 21, 2014",Belmont Central,"Chicago, IL 60639",5.0,,Single-Family Home,1122.0
41.921124,-87.6823,2139 N Leavitt St,663000.0,"Nov 21, 2014",Bucktown,"Chicago, IL 60647",,,Multi-Family,1714.0
41.7723,-87.57314,6736 S Merrill Ave #1S,52000.0,"Nov 21, 2014",South Shore,"Chicago, IL 60649",,,Condo,
41.93003,-87.693634,2645 N Talman Ave #5,235000.0,"Nov 21, 2014",Bucktown,"Chicago, IL 60647",,,Condo,
41.76456,-87.63133,7124 S Yale Ave,25000.0,"Nov 21, 2014",Greater Grand Crossing,"Chicago, IL 60621",5.0,,Single-Family Home,3014.0
41.906925,-87.63233,1355 N Sandburg Ter #1409D,232000.0,"Nov 21, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.77036,-87.620674,6822 S Indiana Ave,170000.0,"Nov 21, 2014",Greater Grand Crossing,"Chicago, IL 60637",,,Multi-Family,2628.0
41.93898,-87.672935,1746 W Fletcher St,1511500.0,"Nov 21, 2014",,"Chicago, IL 60657",3.0,,Single-Family Home,2596.0
41.8509,-87.70679,2228 S Sawyer Ave,190000.0,"Nov 21, 2014",Little Village,"Chicago, IL 60623",,,Multi-Family,4200.0
41.984035,-87.67136,1637 W Olive Ave #2,235000.0,"Nov 21, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.957336,-87.69369,4150 N Rockwell St,1150000.0,"Nov 21, 2014",North Center,"Chicago, IL 60618",4.0,,Single-Family Home,3083.0
41.982822,-87.82666,7941 W Seminole St,266000.0,"Nov 21, 2014",Norwood Park,"Chicago, IL 60631",3.0,,Single-Family Home,1105.0
41.904358,-87.678986,2042 W Crystal St,859000.0,"Nov 21, 2014",Wicker Park,"Chicago, IL 60622",,,Multi-Family,3224.0
41.859756,-87.64153,567 W 16th St,75000.0,"Nov 21, 2014",Pilsen,"Chicago, IL 60616",3.0,,Single-Family Home,1258.0
42.00913,-87.70832,7033 N Kedzie Ave #413,106000.0,"Nov 21, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.92621,-87.68661,2337 W Altgeld St,318000.0,"Nov 21, 2014",Bucktown,"Chicago, IL 60647",3.0,,Townhouse,1208.0
41.86574,-87.77206,5906 W Roosevelt Rd,56000.0,"Nov 21, 2014",Austin,"Chicago, IL 60644",,,Multi-Family,5800.0
41.834507,-87.67819,3246 S Hoyne Ave,160000.0,"Nov 21, 2014",McKinley Park,"Chicago, IL 60608",2.0,,Single-Family Home,912.0
41.976093,-87.762596,5229 N Long Ave,306000.0,"Nov 21, 2014",Jefferson Park,"Chicago, IL 60630",4.0,,Single-Family Home,1421.0
41.938396,-87.664116,3112 N Southport Ave,668750.0,"Nov 21, 2014",,"Chicago, IL 60657",3.0,,Single-Family Home,2440.0
41.918186,-87.68283,2014 N Leavitt St,502500.0,"Nov 21, 2014",Bucktown,"Chicago, IL 60647",,,Multi-Family,1848.0
41.841602,-87.655914,2928 S Bonfield St,275000.0,"Nov 21, 2014",Bridgeport,"Chicago, IL 60608",,,Multi-Family,1840.0
41.705257,-87.697426,10331 S Whipple St,140000.0,"Nov 21, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1040.0
41.97861,-87.73764,5340 N Lowell Ave #4-304,324000.0,"Nov 21, 2014",North Park,"Chicago, IL 60630",,,Condo,
41.713306,-87.68985,2713 W 99th St,226500.0,"Nov 21, 2014",Beverly,"Chicago, IL 60655",2.0,,Single-Family Home,984.0
41.874187,-87.68807,2446 W Harrison St #2444-4,131000.0,"Nov 21, 2014",Tri-Taylor,"Chicago, IL 60612",,,Condo,
41.931496,-87.671814,2709 N Hermitage Ave,920000.0,"Nov 21, 2014",DePaul,"Chicago, IL 60614",4.0,,Townhouse,3064.0
42.00913,-87.70832,7033 N Kedzie Ave #1703,98000.0,"Nov 21, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.85457,-87.71207,1927 S Saint Louis Ave,73000.0,"Nov 21, 2014",North Lawndale,"Chicago, IL 60623",,,Multi-Family,2172.0
42.018696,-87.67021,7516 N Rogers Ave,350000.0,"Nov 21, 2014",Rogers Park,"Chicago, IL 60626",4.0,,Single-Family Home,1840.0
41.923542,-87.6854,2304 W Belden Ave,390000.0,"Nov 21, 2014",Bucktown,"Chicago, IL 60647",3.0,,Townhouse,1168.0
41.945732,-87.80243,3610 N Nora Ave,275000.0,"Nov 21, 2014",Dunning,"Chicago, IL 60634",3.0,,Single-Family Home,1402.0
41.992928,-87.66468,1346 W Glenlake Ave,535000.0,"Nov 21, 2014",Edgewater,"Chicago, IL 60660",4.0,,Single-Family Home,2104.0
42.011486,-87.697075,7145 N Washtenaw Ave #1,30000.0,"Nov 21, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.974632,-87.7513,5160 N Elston Ave,450000.0,"Nov 21, 2014",Sauganash,"Chicago, IL 60630",,,Multi-Family,3040.0
41.987747,-87.69114,5830 N Artesian Ave,330000.0,"Nov 21, 2014",West Rogers Park,"Chicago, IL 60659",,,Multi-Family,2752.0
41.922287,-87.689,2219 N Campbell Ave #2N,585000.0,"Nov 21, 2014",Bucktown,"Chicago, IL 60647",,,Condo,
41.98334,-87.66458,5553 N Glenwood Ave,802000.0,"Nov 21, 2014",Edgewater,"Chicago, IL 60640",,,Multi-Family,5208.0
41.971252,-87.711205,4956 N Spaulding Ave #4956-2,89900.0,"Nov 21, 2014",Albany Park,"Chicago, IL 60625",,,Condo,
41.965782,-87.728836,4016 W Eastwood Ave,366000.0,"Nov 21, 2014",Albany Park,"Chicago, IL 60630",,,Multi-Family,4056.0
41.72008,-87.62705,9555 S La Salle St,145000.0,"Nov 21, 2014",Roseland,"Chicago, IL 60628",3.0,,Single-Family Home,1026.0
41.79149,-87.79679,5514 S Sayre Ave,260000.0,"Nov 21, 2014",Garfield Ridge,"Chicago, IL 60638",3.0,,Single-Family Home,1250.0
42.004456,-87.8204,6801 N Ozark Ave #1F,200000.0,"Nov 21, 2014",Edison Park,"Chicago, IL 60631",,,Condo,
41.960346,-87.7559,5135 W Montrose Ave,327000.0,"Nov 21, 2014",Portage Park,"Chicago, IL 60641",6.0,,Single-Family Home,1876.0
41.68722,-87.533195,11432 S Avenue H,145000.0,"Nov 21, 2014",East Side,"Chicago, IL 60617",3.0,,Single-Family Home,1283.0
41.798588,-87.68458,5224 S Western Ave,70000.0,"Nov 21, 2014",Gage Park,"Chicago, IL 60609",,,Multi-Family,1790.0
41.83159,-87.684105,3417 S Western Ave,294000.0,"Nov 21, 2014",McKinley Park,"Chicago, IL 60608",,,Multi-Family,3924.0
41.8732,-87.6301,780 S Federal St,170000.0,"Nov 21, 2014",Loop,"Chicago, IL 60605",,,Condo,
41.90137,-87.62468,129 E Bellevue Pl #1601,295000.0,"Nov 21, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.818634,-87.601875,4165 S Ellis Ave #2N,122500.0,"Nov 21, 2014",Oakland,"Chicago, IL 60653",,,Condo,
41.931427,-87.64931,2700 N Halsted St #407,407000.0,"Nov 21, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.960514,-87.713455,4338 N Kimball Ave,440000.0,"Nov 21, 2014",Irving Park,"Chicago, IL 60618",,,Multi-Family,4695.0
41.901443,-87.68776,2416 W Thomas St #3,280000.0,"Nov 21, 2014",West Town,"Chicago, IL 60622",,,Condo,
41.68569,-87.610344,528 E 115th St,30000.0,"Nov 21, 2014",Pullman,"Chicago, IL 60628",2.0,,Single-Family Home,752.0
41.97129,-87.764915,5501 W Edmunds St #GD,78000.0,"Nov 21, 2014",Jefferson Park,"Chicago, IL 60630",,,Condo,
41.687824,-87.60917,11347 S Forrestville Ave,87500.0,"Nov 21, 2014",Pullman,"Chicago, IL 60628",3.0,,Townhouse,1376.0
41.790764,-87.7026,5630 S Troy St,75000.0,"Nov 21, 2014",Gage Park,"Chicago, IL 60629",2.0,,Single-Family Home,966.0
41.958736,-87.73791,4251 N Kostner Ave,310000.0,"Nov 21, 2014",Irving Park,"Chicago, IL 60641",3.0,,Single-Family Home,1452.0
41.943626,-87.808495,3504 N Oconto Ave,266000.0,"Nov 21, 2014",Dunning,"Chicago, IL 60634",3.0,,Single-Family Home,1268.0
41.826336,-87.6408,3727 S Wallace St,470000.0,"Nov 21, 2014",Bridgeport,"Chicago, IL 60609",3.0,,Single-Family Home,1274.0
41.904568,-87.63733,1215 N Orleans St #601,301000.0,"Nov 21, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
42.005554,-87.70032,6800 N California Ave #1C,122000.0,"Nov 21, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.98066,-87.76439,5445 N Lotus Ave,320000.0,"Nov 21, 2014",Jefferson Park,"Chicago, IL 60630",4.0,,Single-Family Home,2199.0
41.93175,-87.79462,2826 N Rutherford Ave,233000.0,"Nov 21, 2014",Montclare,"Chicago, IL 60634",,,Multi-Family,1527.0
41.889584,-87.63306,400 N La Salle Dr #4103,230000.0,"Nov 21, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.95072,-87.67174,3800 N Paulina St,1500000.0,"Nov 21, 2014",,"Chicago, IL 60613",,,Multi-Family,1200.0
41.729057,-87.57343,9122 S Clyde Ave,127000.0,"Nov 21, 2014",Calumet Heights,"Chicago, IL 60617",2.0,,Single-Family Home,1272.0
41.931206,-87.64244,2728 N Hampden Ct #1410,184000.0,"Nov 21, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.812176,-87.72654,4438 S Karlov Ave,130000.0,"Nov 21, 2014",Archer Heights,"Chicago, IL 60632",2.0,,Single-Family Home,864.0
41.74707,-87.72736,7979 S Tripp Ave,135000.0,"Nov 21, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,1024.0
41.76843,-87.718765,3829 W 68th Pl,100000.0,"Nov 21, 2014",West Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1170.0
41.91334,-87.6693,1735 N Paulina St #207,244000.0,"Nov 21, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.991932,-87.654686,6033 N Sheridan Rd #11K,180000.0,"Nov 21, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.93109,-87.66746,2712 N Bosworth Ave,1900000.0,"Nov 21, 2014",DePaul,"Chicago, IL 60614",4.0,,Single-Family Home,4158.0
41.70286,-87.71185,10445 S Millard Ave,389000.0,"Nov 21, 2014",Mount Greenwood,"Chicago, IL 60655",4.0,,Single-Family Home,2557.0
41.710293,-87.67533,10055 S Hamilton Ave,310000.0,"Nov 21, 2014",Beverly,"Chicago, IL 60643",4.0,,Single-Family Home,2424.0
41.89455,-87.63521,225 W Huron St #615,292500.0,"Nov 21, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.97408,-87.75092,4913 W Winona St,339000.0,"Nov 21, 2014",Sauganash,"Chicago, IL 60630",3.0,,Single-Family Home,1166.0
41.975666,-87.66089,1224 W Winona St #1W,430000.0,"Nov 21, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.686695,-87.65523,11361 S Ada St,82500.0,"Nov 21, 2014",Morgan Park,"Chicago, IL 60643",2.0,,Single-Family Home,768.0
42.01981,-87.66417,7619 N Eastlake Ter,255000.0,"Nov 21, 2014",Rogers Park,"Chicago, IL 60626",3.0,,Townhouse,1290.0
41.95922,-87.70119,2911 W Cullom Ave #2911-3,220000.0,"Nov 21, 2014",Irving Park,"Chicago, IL 60618",,,Condo,
41.740475,-87.73167,8352 S Kostner Ave,115000.0,"Nov 21, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,1302.0
41.88707,-87.61549,450 E Waterside Dr #2704,366000.0,"Nov 21, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.741318,-87.62226,8417 S Wabash Ave,101000.0,"Nov 21, 2014",Chatham,"Chicago, IL 60619",,,Multi-Family,4110.0
41.87829,-87.6447,728 W Jackson Blvd #912,361000.0,"Nov 21, 2014",,"Chicago, IL 60661",,,Condo,
41.704643,-87.68865,10360 S Talman Ave,315000.0,"Nov 21, 2014",Beverly,"Chicago, IL 60655",4.0,,Single-Family Home,1696.0
41.95037,-87.79774,3842 N Newcastle Ave,470000.0,"Nov 21, 2014",Dunning,"Chicago, IL 60634",4.0,,Single-Family Home,2292.0
41.74531,-87.71414,3652 W 81st Pl,133000.0,"Nov 21, 2014",Ashburn,"Chicago, IL 60652",2.0,,Single-Family Home,1097.0
41.94095,-87.69819,3252 N California Ave #3,383000.0,"Nov 21, 2014",Avondale,"Chicago, IL 60618",,,Condo,
41.74698,-87.734314,8010 S Kilbourn Ave,73000.0,"Nov 21, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,998.0
41.78082,-87.67065,6210 S Honore St,23000.0,"Nov 21, 2014",West Englewood,"Chicago, IL 60636",2.0,,Single-Family Home,630.0
41.75354,-87.65225,7719 S May St,47000.0,"Nov 21, 2014",Auburn Gresham,"Chicago, IL 60620",4.0,,Single-Family Home,1700.0
41.825005,-87.63898,3810 S Normal Ave,425000.0,"Nov 21, 2014",Bridgeport,"Chicago, IL 60609",3.0,,Single-Family Home,2014.0
41.893578,-87.61511,600 N Lake Shore Dr #1708,845000.0,"Nov 21, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.909935,-87.79272,1626 N Normandy Ave,278000.0,"Nov 21, 2014",Galewood,"Chicago, IL 60707",3.0,,Single-Family Home,1188.0
41.790123,-87.791145,5605 S Oak Park Ave,183000.0,"Nov 21, 2014",Garfield Ridge,"Chicago, IL 60638",3.0,,Single-Family Home,1300.0
41.822086,-87.69734,2902 W 39th Pl,65000.0,"Nov 21, 2014",Brighton Park,"Chicago, IL 60632",2.0,,Single-Family Home,762.0
41.778404,-87.78042,6236 S Mulligan Ave,290000.0,"Nov 21, 2014",Clearing,"Chicago, IL 60638",,,Multi-Family,2526.0
41.761482,-87.69503,7241 S Francisco Ave,50000.0,"Nov 21, 2014",Chicago Lawn,"Chicago, IL 60629",2.0,,Single-Family Home,888.0
41.909225,-87.66604,1511 N Bosworth Ave #3,482000.0,"Nov 21, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.947975,-87.643776,3550 N Lake Shore Dr #1426,121500.0,"Nov 21, 2014",,"Chicago, IL 60657",,,Condo,
42.005554,-87.70032,6800 N California Ave #2J,175000.0,"Nov 21, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.663883,-87.619606,12617 S Michigan Ave,125000.0,"Nov 21, 2014",West Pullman,"Chicago, IL 60628",3.0,,Single-Family Home,1040.0
42.01646,-87.66338,1208 W Jarvis Ave,106000.0,"Nov 21, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
42.010986,-87.69622,2631 W Fitch Ave,360000.0,"Nov 21, 2014",West Rogers Park,"Chicago, IL 60645",4.0,,Single-Family Home,1600.0
41.953335,-87.79067,6530 W Irving Park Rd #602,130500.0,"Nov 21, 2014",Dunning,"Chicago, IL 60634",,,Condo,
41.989777,-87.73563,4241 W Peterson Ave,318000.0,"Nov 21, 2014",Sauganash,"Chicago, IL 60646",3.0,,Townhouse,1994.0
41.9016,-87.759895,1140 N Lorel Ave,59000.0,"Nov 20, 2014",Austin,"Chicago, IL 60651",2.0,,Single-Family Home,1026.0
41.966274,-87.66005,4628 N Racine Ave #4628-G,195000.0,"Nov 20, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.918804,-87.63699,2020 N Lincoln Park W #8H,249000.0,"Nov 20, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.876274,-87.65037,411 S Sangamon St #4B,300000.0,"Nov 20, 2014",,"Chicago, IL 60607",,,Condo,
41.91826,-87.69569,2753 W Francis Pl,270000.0,"Nov 20, 2014",Bucktown,"Chicago, IL 60647",2.0,,Single-Family Home,822.0
41.954136,-87.64594,3950 N Lake Shore Dr #828,175000.0,"Nov 20, 2014",,"Chicago, IL 60613",,,Condo,
41.873756,-87.63329,611 S Wells St #3001,620000.0,"Nov 20, 2014",Loop,"Chicago, IL 60607",,,Condo,
41.81843,-87.634544,326 W 42nd St,32000.0,"Nov 20, 2014",Fuller Park,"Chicago, IL 60609",3.0,,Townhouse,1183.0
41.91151,-87.76395,1707 N Luna Ave,85000.0,"Nov 20, 2014",Austin,"Chicago, IL 60639",,,Multi-Family,2280.0
41.811634,-87.69883,4503 S Sacramento Ave,170000.0,"Nov 20, 2014",Brighton Park,"Chicago, IL 60632",,,Multi-Family,2064.0
41.822437,-87.60736,763 E Oakwood Blvd #3,120000.0,"Nov 20, 2014",Grand Boulevard,"Chicago, IL 60653",,,Condo,
41.92949,-87.65877,2614 N Racine Ave #2N,550000.0,"Nov 20, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.931427,-87.64931,2700 N Halsted St #PH-9,400000.0,"Nov 20, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.70529,-87.53007,10437 S Avenue F,46000.0,"Nov 20, 2014",East Side,"Chicago, IL 60617",2.0,,Single-Family Home,1024.0
42.00364,-87.81126,6737 N Oketo Ave,667000.0,"Nov 20, 2014",Edison Park,"Chicago, IL 60631",3.0,,Single-Family Home,1614.0
41.7125,-87.55328,10027 S Escanaba Ave,115000.0,"Nov 20, 2014",South Deering,"Chicago, IL 60617",3.0,,Single-Family Home,698.0
41.94928,-87.76571,5531 W Grace St,220000.0,"Nov 20, 2014",Portage Park,"Chicago, IL 60641",3.0,,Single-Family Home,1066.0
41.97582,-87.84085,5309 N Delphia Ave #210,125000.0,"Nov 20, 2014",O'Hare,"Chicago, IL 60656",,,Condo,
41.7896,-87.73369,4550 W 57th St #2C4,48000.0,"Nov 20, 2014",West Elsdon,"Chicago, IL 60629",,,Condo,
41.859726,-87.64347,639 W 16th St #639-2,232500.0,"Nov 20, 2014",Pilsen,"Chicago, IL 60616",,,Condo,
41.917274,-87.652985,1945 N Sheffield Ave #202,315000.0,"Nov 20, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.911102,-87.69772,1625 N Mozart St #1S,249900.0,"Nov 20, 2014",West Town,"Chicago, IL 60647",,,Condo,
41.981483,-87.67186,1651 W Catalpa Ave #1651-2,187500.0,"Nov 20, 2014",Edgewater,"Chicago, IL 60640",,,Condo,
41.93236,-87.65904,1201 W Diversey Pkwy #3C,400500.0,"Nov 20, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.974796,-87.74153,5143 N Kolmar Ave,344000.0,"Nov 20, 2014",Albany Park,"Chicago, IL 60630",2.0,,Single-Family Home,978.0
41.9554,-87.78882,6460 W Belle Plaine Ave #301,168000.0,"Nov 20, 2014",Dunning,"Chicago, IL 60634",,,Condo,
41.99413,-87.80646,6221 N Harlem Ave,242500.0,"Nov 20, 2014",Norwood Park,"Chicago, IL 60631",3.0,,Single-Family Home,1070.0
41.95335,-87.66853,3929 N Ashland Ave #2,450000.0,"Nov 20, 2014",,"Chicago, IL 60613",,,Condo,
41.946205,-87.72096,3723 W Addison St,149500.0,"Nov 20, 2014",Avondale,"Chicago, IL 60618",,,Multi-Family,7896.0
41.74166,-87.66529,8347 S Paulina St,128000.0,"Nov 20, 2014",Auburn Gresham,"Chicago, IL 60620",,,Multi-Family,2401.0
41.929977,-87.67109,2640 N Paulina St,984000.0,"Nov 20, 2014",DePaul,"Chicago, IL 60614",4.0,,Townhouse,2536.0
41.920254,-87.70663,2139 N Kedzie Blvd #2139-3,275000.0,"Nov 20, 2014",Logan Square,"Chicago, IL 60647",,,Condo,
41.93604,-87.69767,3000 N California Ave,450000.0,"Nov 20, 2014",Avondale,"Chicago, IL 60618",,,Condo,
41.999107,-87.80703,6515 N Onarga Ave,391000.0,"Nov 20, 2014",Edison Park,"Chicago, IL 60631",,,Multi-Family,2746.0
41.933475,-87.77882,2916 N Meade Ave,179000.0,"Nov 20, 2014",Belmont Central,"Chicago, IL 60634",3.0,,Single-Family Home,1404.0
41.806602,-87.58658,4800 S Chicago Beach Dr #2604N,90000.0,"Nov 20, 2014",Kenwood,"Chicago, IL 60615",,,Condo,
41.92086,-87.63673,2120 N Lincoln Park W #7,2450000.0,"Nov 20, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.899662,-87.73023,1022 N Kedvale Ave,157000.0,"Nov 20, 2014",Humboldt Park,"Chicago, IL 60651",3.0,,Single-Family Home,1427.0
41.861637,-87.62618,1516 S Wabash Ave #202,315500.0,"Nov 20, 2014",Near South Side,"Chicago, IL 60605",,,Condo,
41.908794,-87.63237,1460 N Sandburg Ter #1705A,170000.0,"Nov 20, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.933918,-87.75435,5105 W Oakdale Ave,262000.0,"Nov 20, 2014",Cragin,"Chicago, IL 60641",,,Multi-Family,1862.0
41.992725,-87.65497,6101 N Sheridan Rd #17-A,364000.0,"Nov 20, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.980736,-87.83557,5555 N Cumberland Ave #508,236000.0,"Nov 20, 2014",Norwood Park,"Chicago, IL 60656",,,Condo,
41.981052,-87.669334,5441 N Ashland Ave #3,361000.0,"Nov 20, 2014",Edgewater,"Chicago, IL 60640",,,Condo,
41.98669,-87.74655,5818 N Forest Glen Ave,530000.0,"Nov 20, 2014",Sauganash,"Chicago, IL 60646",3.0,,Single-Family Home,1720.0
41.774532,-87.71247,3556 W 65th Pl,130000.0,"Nov 20, 2014",Chicago Lawn,"Chicago, IL 60629",2.0,,Single-Family Home,918.0
41.876225,-87.65125,933 W Van Buren St #626,254000.0,"Nov 20, 2014",,"Chicago, IL 60607",,,Condo,
41.91619,-87.65175,1907 N Bissell St,1175000.0,"Nov 20, 2014",DePaul,"Chicago, IL 60614",,,Multi-Family,6223.0
41.978836,-87.78746,5345 N Nagle Ave,180000.0,"Nov 20, 2014",Jefferson Park,"Chicago, IL 60630",2.0,,Single-Family Home,915.0
41.850815,-87.63545,315 W 23rd St #208,218000.0,"Nov 20, 2014",Armour Square,"Chicago, IL 60616",,,Condo,
41.931206,-87.65901,2712 N Racine Ave #2,439000.0,"Nov 20, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.932682,-87.724915,2826 N Springfield Ave,210000.0,"Nov 20, 2014",Avondale,"Chicago, IL 60618",4.0,,Single-Family Home,1485.0
41.902744,-87.670265,1114 N Paulina St #2,355000.0,"Nov 20, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.89127,-87.68262,2219 W Race Ave,919000.0,"Nov 20, 2014",Ukranian Village,"Chicago, IL 60612",,,Multi-Family,1428.0
41.910877,-87.689316,1615 N Campbell Ave #3S,290000.0,"Nov 20, 2014",West Town,"Chicago, IL 60647",,,Condo,
41.840225,-87.62254,3001 S Michigan Ave,66000.0,"Nov 20, 2014",Douglas,"Chicago, IL 60616",,,Condo,
41.908585,-87.75805,1531 N Lockwood Ave,65000.0,"Nov 20, 2014",Austin,"Chicago, IL 60651",3.0,,Single-Family Home,1146.0
41.720356,-87.659325,9528 S Bishop St,169000.0,"Nov 20, 2014",Washington Heights - Brainerd,"Chicago, IL 60643",3.0,,Single-Family Home,1200.0
41.745617,-87.67094,8134 S Wolcott Ave,64000.0,"Nov 20, 2014",Auburn Gresham,"Chicago, IL 60620",3.0,,Single-Family Home,1346.0
41.93211,-87.65479,2775 N Kenmore Ave #1,649500.0,"Nov 20, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.99775,-87.66504,6347 N Glenwood Ave,415000.0,"Nov 20, 2014",Edgewater,"Chicago, IL 60660",,,Multi-Family,2392.0
41.899685,-87.61967,900 N Lake Shore Dr #2718,432000.0,"Nov 20, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.848846,-87.636284,337 W 24th St #337-1F,213000.0,"Nov 20, 2014",Armour Square,"Chicago, IL 60616",,,Condo,
41.763016,-87.614334,7226 S Vernon Ave,50000.0,"Nov 20, 2014",Greater Grand Crossing,"Chicago, IL 60619",,,Multi-Family,2848.0
41.722603,-87.65332,9416 S Racine Ave,188000.0,"Nov 20, 2014",Washington Heights - Brainerd,"Chicago, IL 60620",3.0,,Single-Family Home,1315.0
41.94146,-87.659325,3254 N Racine Ave #3,587000.0,"Nov 20, 2014",,"Chicago, IL 60657",,,Condo,
41.91024,-87.74905,4881 W Concord Pl,180000.0,"Nov 20, 2014",Austin,"Chicago, IL 60639",,,Multi-Family,3132.0
41.942318,-87.7814,6200 W Roscoe St,240500.0,"Nov 20, 2014",Dunning,"Chicago, IL 60634",4.0,,Single-Family Home,1648.0
41.980457,-87.845955,8747 W Bryn Mawr Ave #606,253500.0,"Nov 20, 2014",O'Hare,"Chicago, IL 60631",,,Condo,
41.945454,-87.666725,3508 N Greenview Ave #3508-2,286000.0,"Nov 20, 2014",,"Chicago, IL 60657",,,Condo,
41.99034,-87.79954,5961 N East Circle Ave #2-B-29,161900.0,"Nov 20, 2014",Norwood Park,"Chicago, IL 60631",,,Condo,
41.983,-87.66532,5542 N Glenwood Ave #3N,374000.0,"Nov 20, 2014",Edgewater,"Chicago, IL 60640",,,Condo,
41.90115,-87.72416,1106 N Springfield Ave,85000.0,"Nov 20, 2014",Humboldt Park,"Chicago, IL 60651",3.0,,Single-Family Home,882.0
41.79416,-87.583496,5539 S Hyde Park Blvd #1S,107500.0,"Nov 20, 2014",Hyde Park,"Chicago, IL 60637",,,Condo,
