Latitude,Longitude,Street Address,Price,Date Sold,Neighborhood,More Address,Beds,Baths,House Type,Size in Square Feet
41.774117,-87.79359,6450 S New England Ave #3A,67000.0,"Dec  8, 2014",Clearing,"Chicago, IL 60638",,,Condo,
41.78944,-87.71456,3629 W 57th St,95000.0,"Dec  8, 2014",West Elsdon,"Chicago, IL 60629",2.0,1.0,Single-Family Home,1056.0
41.945,-87.665504,3458 N Janssen Ave #I1,195000.0,"Dec  8, 2014",,"Chicago, IL 60657",,,Condo,
41.897682,-87.72405,912 N Springfield Ave,114000.0,"Dec  8, 2014",Humboldt Park,"Chicago, IL 60651",,2.0,Multi-Family,2140.0
41.983894,-87.66194,1244 W Bryn Mawr Ave,1040000.0,"Dec  8, 2014",Edgewater,"Chicago, IL 60660",4.0,2.0,Single-Family Home,2400.0
41.99555,-87.70355,2945 W Rosemont Ave #2945-1W,56500.0,"Dec  8, 2014",West Rogers Park,"Chicago, IL 60659",,,Condo,
41.95912,-87.75075,4918 W Cullom Ave,248500.0,"Dec  8, 2014",Portage Park,"Chicago, IL 60641",4.0,1.5,Single-Family Home,1525.0
41.97582,-87.84085,5303 N Delphia Ave #303,108500.0,"Dec  8, 2014",O'Hare,"Chicago, IL 60656",,,Condo,
41.892258,-87.62158,211 E Ohio St #2923,360000.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.807003,-87.669174,1744 W 48th St,22000.0,"Dec  8, 2014",Back of the Yards,"Chicago, IL 60609",5.0,2.5,Single-Family Home,3419.0
41.97738,-87.80017,6910 W Berwyn Ave,215000.0,"Dec  8, 2014",Norwood Park,"Chicago, IL 60656",2.0,1.0,Single-Family Home,800.0
41.743034,-87.64717,8307 S Sangamon St,157000.0,"Dec  8, 2014",Auburn Gresham,"Chicago, IL 60620",5.0,2.0,Single-Family Home,2268.0
41.888348,-87.62881,300 N State St #3534,217000.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.86482,-87.62987,1328 S Federal St #1328-D,427500.0,"Dec  8, 2014",Near South Side,"Chicago, IL 60605",,,Condo,
41.920723,-87.66096,2128 N Lakewood Ave,665000.0,"Dec  8, 2014",DePaul,"Chicago, IL 60614",3.0,3.0,Townhouse,1456.0
41.998512,-87.679535,6431 N Damen Ave #6431-1W,120000.0,"Dec  8, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.9135,-87.69425,1749 N Washtenaw Ave,607500.0,"Dec  8, 2014",West Town,"Chicago, IL 60647",3.0,2.5,Single-Family Home,2322.0
41.895355,-87.62495,100 E Huron St #1106,650000.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.91421,-87.63393,1749 N Wells St #201,302000.0,"Dec  8, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.989017,-87.78043,5926 N Milwaukee Ave #5926-2,192500.0,"Dec  8, 2014",Norwood Park,"Chicago, IL 60646",,,Condo,
41.96382,-87.772026,5757 W Wilson Ave,295000.0,"Dec  8, 2014",Portage Park,"Chicago, IL 60630",3.0,1.0,Single-Family Home,1325.0
41.7974,-87.61977,5330 S Prairie Ave #3N,39000.0,"Dec  8, 2014",Washington Park,"Chicago, IL 60615",,,Condo,
41.95759,-87.65009,4162 N Clarendon Ave #81,128000.0,"Dec  8, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.76224,-87.626816,7246 S Lafayette Ave,120000.0,"Dec  8, 2014",Greater Grand Crossing,"Chicago, IL 60621",2.0,1.0,Single-Family Home,965.0
41.982224,-87.775955,5536 N Marmora Ave,320000.0,"Dec  8, 2014",Jefferson Park,"Chicago, IL 60630",4.0,1.0,Single-Family Home,1656.0
41.688553,-87.64434,11301 S Peoria St,110000.0,"Dec  8, 2014",Morgan Park,"Chicago, IL 60643",3.0,1.0,Single-Family Home,1321.0
41.66752,-87.62677,12447 S Wentworth Ave,135000.0,"Dec  8, 2014",West Pullman,"Chicago, IL 60628",3.0,1.0,Single-Family Home,1018.0
41.833027,-87.6519,3243 S Carpenter St,305000.0,"Dec  8, 2014",Bridgeport,"Chicago, IL 60608",3.0,1.0,Single-Family Home,1144.0
41.86802,-87.65974,1314 W Grenshaw St #A,253000.0,"Dec  8, 2014",University Village / Little Italy,"Chicago, IL 60607",,,Condo,
41.900246,-87.62516,100 E Walton St #27E,460000.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.914837,-87.75726,5236 W Galewood Ave,215000.0,"Dec  8, 2014",Austin,"Chicago, IL 60639",,4.0,Multi-Family,2862.0
41.835224,-87.632454,3241 S Wells St,200000.0,"Dec  8, 2014",Armour Square,"Chicago, IL 60616",,2.0,Multi-Family,1764.0
41.652004,-87.5378,13360 S Avenue M,158000.0,"Dec  8, 2014",Hegewisch,"Chicago, IL 60633",4.0,2.0,Single-Family Home,1650.0
41.764446,-87.59311,1302 E 72nd St,62500.0,"Dec  8, 2014",South Shore,"Chicago, IL 60619",4.0,2.0,Single-Family Home,2112.0
41.745144,-87.73463,8101 S Kolmar Ave,135000.0,"Dec  8, 2014",Scottsdale,"Chicago, IL 60652",3.0,1.0,Single-Family Home,998.0
41.854755,-87.70446,1920 S Troy St,48000.0,"Dec  8, 2014",North Lawndale,"Chicago, IL 60623",,3.0,Multi-Family,2646.0
41.960136,-87.64769,4250 N Marine Dr #633,102500.0,"Dec  8, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.93222,-87.79831,2846 N New England Ave,235000.0,"Dec  8, 2014",Montclare,"Chicago, IL 60634",4.0,2.0,Single-Family Home,1962.0
41.868023,-87.659546,1308 W Grenshaw St,825000.0,"Dec  8, 2014",University Village / Little Italy,"Chicago, IL 60607",4.0,3.0,Single-Family Home,2081.0
41.776905,-87.72794,6358 S Keeler Ave,233500.0,"Dec  8, 2014",West Lawn,"Chicago, IL 60629",4.0,2.0,Single-Family Home,2086.0
42.017883,-87.66676,1429 W Birchwood Ave #1429-1E,152000.0,"Dec  8, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.88501,-87.61481,155 N Harbor Dr #4204,399000.0,"Dec  8, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.893375,-87.680756,2132 W Erie St,560000.0,"Dec  8, 2014",Ukranian Village,"Chicago, IL 60612",,2.0,Multi-Family,1690.0
41.88552,-87.61469,195 N Harbor Dr #505,450000.0,"Dec  8, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.898167,-87.65414,1056 W Chestnut St,457000.0,"Dec  8, 2014",Goose Island,"Chicago, IL 60642",2.0,2.5,Townhouse,1900.0
41.986893,-87.703766,2956 W Ardmore Ave,400000.0,"Dec  8, 2014",West Rogers Park,"Chicago, IL 60659",3.0,2.0,Single-Family Home,1622.0
41.697227,-87.61749,10828 S Prairie Ave,160000.0,"Dec  8, 2014",Roseland,"Chicago, IL 60628",3.0,2.0,Single-Family Home,1665.0
41.85067,-87.635414,309-315 W 23rd St #607,200000.0,"Dec  8, 2014",Armour Square,"Chicago, IL 60616",,,Condo,
41.77205,-87.720795,3915 W 66th Pl,195000.0,"Dec  8, 2014",West Lawn,"Chicago, IL 60629",2.0,1.0,Single-Family Home,820.0
41.949223,-87.8357,3824 N Pontiac Ave,220000.0,"Dec  8, 2014",Dunning,"Chicago, IL 60634",2.0,1.5,Single-Family Home,1257.0
42.000755,-87.69763,6544 N Washtenaw Ave,273500.0,"Dec  8, 2014",West Rogers Park,"Chicago, IL 60645",,2.0,Multi-Family,2640.0
41.909267,-87.62792,1450 N Astor St #6B,394000.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
42.010265,-87.68051,2004 W Greenleaf Ave #2004-1,179000.0,"Dec  8, 2014",Rogers Park,"Chicago, IL 60645",,,Condo,
41.704712,-87.60355,10433 S Corliss Ave,80000.0,"Dec  8, 2014",New Community,"Chicago, IL 60628",3.0,1.0,Townhouse,1012.0
41.774467,-87.78147,6444 S Narragansett Ave #2E,70000.0,"Dec  8, 2014",Clearing,"Chicago, IL 60638",,,Condo,
41.766953,-87.68112,6946 S Oakley Ave,35000.0,"Dec  8, 2014",Chicago Lawn,"Chicago, IL 60636",2.0,1.0,Single-Family Home,819.0
41.752937,-87.60194,917 E 78th St #101W,24500.0,"Dec  8, 2014",Greater Grand Crossing,"Chicago, IL 60619",,,Condo,
41.97447,-87.77854,5114 N Austin Ave,315000.0,"Dec  8, 2014",Jefferson Park,"Chicago, IL 60630",,2.0,Multi-Family,1740.0
41.939877,-87.67532,1836 W Belmont Ave #1826-2,325000.0,"Dec  8, 2014",Roscoe Village,"Chicago, IL 60657",,,Condo,
41.987083,-87.743484,5824 N Kenton Ave,743000.0,"Dec  8, 2014",Sauganash,"Chicago, IL 60646",4.0,2.5,Single-Family Home,2762.0
41.903458,-87.627525,30 E Elm St #21C,137000.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.82391,-87.623604,74 E Pershing Rd #2,211500.0,"Dec  8, 2014",Douglas,"Chicago, IL 60653",,,Condo,
41.939056,-87.81324,3236 N Osceola Ave,225000.0,"Dec  8, 2014",Dunning,"Chicago, IL 60634",3.0,1.0,Single-Family Home,1064.0
41.93589,-87.68589,2966 N Oakley Ave,350000.0,"Dec  8, 2014",Roscoe Village,"Chicago, IL 60618",4.0,2.0,Single-Family Home,2365.0
41.946884,-87.70564,3100 W Addison St #3F,218500.0,"Dec  8, 2014",Irving Park,"Chicago, IL 60618",,,Condo,
41.935345,-87.772804,3014 N Monitor Ave,67500.0,"Dec  8, 2014",Belmont Central,"Chicago, IL 60634",2.0,1.0,Single-Family Home,810.0
41.785263,-87.69199,5939 S Fairfield Ave,110000.0,"Dec  8, 2014",Chicago Lawn,"Chicago, IL 60629",3.0,1.0,Single-Family Home,1172.0
41.980312,-87.65444,5415 N Sheridan Rd #709,115000.0,"Dec  8, 2014",Edgewater,"Chicago, IL 60640",,,Condo,
41.95577,-87.757965,5217 W Warner Ave,205000.0,"Dec  8, 2014",Portage Park,"Chicago, IL 60641",3.0,2.0,Single-Family Home,1518.0
41.893524,-87.67064,1722 W Erie St,399000.0,"Dec  8, 2014",Goose Island,"Chicago, IL 60622",,3.0,Multi-Family,2279.0
41.87777,-87.721596,3821 W Adams St,107000.0,"Dec  8, 2014",West Garfield Park,"Chicago, IL 60624",,3.0,Multi-Family,3236.0
41.841396,-87.63817,2910 S Canal St,495000.0,"Dec  8, 2014",Bridgeport,"Chicago, IL 60616",3.0,2.5,Single-Family Home,2000.0
41.950806,-87.65833,1137 W Grace St #1137-2W,158000.0,"Dec  8, 2014",Lakeview,"Chicago, IL 60613",,,Condo,
41.902836,-87.761856,5421 W Crystal St,40000.0,"Dec  8, 2014",Austin,"Chicago, IL 60651",2.0,1.0,Single-Family Home,1124.0
41.74309,-87.59652,1183 E 83rd St,165000.0,"Dec  8, 2014",Avalon Park,"Chicago, IL 60619",3.0,2.5,Single-Family Home,2093.0
41.899834,-87.62081,227 E Walton Pl #6W,205000.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.97017,-87.6615,4836 N Magnolia Ave #4836-2B,75000.0,"Dec  8, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.883442,-87.75799,134 N Lockwood Ave,45000.0,"Dec  8, 2014",Austin,"Chicago, IL 60644",4.0,2.0,Single-Family Home,2076.0
41.943623,-87.664764,3401 N Janssen Ave,465000.0,"Dec  8, 2014",,"Chicago, IL 60657",3.0,2.0,Townhouse,1743.0
41.89077,-87.61482,474 N Lake Shore Dr #5609,265000.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.94152,-87.6822,3204 N Hamilton Ave,926500.0,"Dec  8, 2014",Roscoe Village,"Chicago, IL 60618",,1.5,Single-Family Home,1586.0
41.7056,-87.705376,10314 S Christiana Ave,262500.0,"Dec  8, 2014",Mount Greenwood,"Chicago, IL 60655",4.0,1.5,Single-Family Home,1278.0
41.98402,-87.67218,1659 W Olive Ave,223500.0,"Dec  8, 2014",Edgewater,"Chicago, IL 60660",3.0,2.0,Single-Family Home,828.0
41.775482,-87.76712,5812 W 64th Pl,235000.0,"Dec  8, 2014",Clearing,"Chicago, IL 60638",4.0,2.0,Single-Family Home,1254.0
41.681644,-87.70999,3558 W 116th Pl,131000.0,"Dec  8, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,1.0,Single-Family Home,1266.0
41.958168,-87.64856,720 W Gordon Ter #7N,148500.0,"Dec  8, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.87876,-87.77089,111 S Mayfield Ave,60000.0,"Dec  8, 2014",Austin,"Chicago, IL 60644",,2.0,Multi-Family,2360.0
41.8391,-87.63376,3019 S Princeton Ave,100000.0,"Dec  8, 2014",Armour Square,"Chicago, IL 60616",,2.0,Multi-Family,1848.0
41.763634,-87.70733,7121 S Homan Ave,169500.0,"Dec  8, 2014",Chicago Lawn,"Chicago, IL 60629",2.0,1.0,Single-Family Home,849.0
41.90705,-87.62967,1339 N Dearborn St #6A,257500.0,"Dec  8, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.941597,-87.647934,727 W Aldine Ave #727-3A,205000.0,"Dec  8, 2014",,"Chicago, IL 60657",,,Condo,
41.944523,-87.834335,8307 W Addison St,194500.0,"Dec  8, 2014",Dunning,"Chicago, IL 60634",2.0,1.0,Single-Family Home,899.0
41.824203,-87.60879,720 E Pershing Rd,330000.0,"Dec  8, 2014",Oakland,"Chicago, IL 60653",,2.5,Townhouse,2090.0
41.779392,-87.7176,3755 W 62nd Pl,187000.0,"Dec  8, 2014",West Lawn,"Chicago, IL 60629",3.0,2.0,Single-Family Home,1541.0
41.931274,-87.7098,2747 N Spaulding Ave #2749-3,310000.0,"Dec  8, 2014",Logan Square,"Chicago, IL 60647",,,Condo,
41.91165,-87.64288,1606 N Mohawk St #1606B,805000.0,"Dec  8, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.90503,-87.72294,3838 W Grand Ave,145000.0,"Dec  8, 2014",Humboldt Park,"Chicago, IL 60651",,5.5,Multi-Family,4436.0
41.956074,-87.69987,4106 N Mozart St,100000.0,"Dec  8, 2014",Irving Park,"Chicago, IL 60618",,,Condo,
41.87829,-87.6447,728 W Jackson Blvd #405,357500.0,"Dec  8, 2014",,"Chicago, IL 60661",,,Condo,
41.798977,-87.767006,5133 S Menard Ave,127500.0,"Dec  8, 2014",Garfield Ridge,"Chicago, IL 60638",2.0,1.0,Townhouse,994.0
41.81373,-87.642365,4420 S Lowe Ave,375000.0,"Dec  5, 2014",Canaryville,"Chicago, IL 60609",3.0,1.0,Single-Family Home,987.0
41.860832,-87.64981,1525 S Sangamon St #306-P,267000.0,"Dec  5, 2014",University Village / Little Italy,"Chicago, IL 60608",,,Condo,
41.870377,-87.75632,5238 W Polk St,82000.0,"Dec  5, 2014",Austin,"Chicago, IL 60644",2.0,1.0,Single-Family Home,950.0
41.76068,-87.79747,7057 W 72nd St,148000.0,"Dec  5, 2014",,"Chicago, IL 60638",3.0,1.5,Single-Family Home,1117.0
41.8063,-87.63363,4828 S Princeton Ave,33000.0,"Dec  5, 2014",Fuller Park,"Chicago, IL 60609",2.0,1.0,Single-Family Home,1000.0
41.7372,-87.64668,912 W 86th Pl,180000.0,"Dec  5, 2014",Auburn Gresham,"Chicago, IL 60620",3.0,3.0,Single-Family Home,1938.0
42.01602,-87.68789,7408 N Oakley Ave #2C,58500.0,"Dec  5, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.94783,-87.80498,3722 N Nottingham Ave,300000.0,"Dec  5, 2014",Dunning,"Chicago, IL 60634",4.0,1.0,Single-Family Home,1743.0
41.736023,-87.73568,8613 S Kenton Ave,116500.0,"Dec  5, 2014",Scottsdale,"Chicago, IL 60652",3.0,1.0,Single-Family Home,1162.0
41.92698,-87.6524,929 W Altgeld St,590000.0,"Dec  5, 2014",DePaul,"Chicago, IL 60614",,3.0,Multi-Family,2750.0
41.686825,-87.70132,3214 W 114th St,209000.0,"Dec  5, 2014",Mount Greenwood,"Chicago, IL 60655",2.0,1.5,Single-Family Home,912.0
41.86744,-87.71682,3632 W Grenshaw St,50000.0,"Dec  5, 2014",North Lawndale,"Chicago, IL 60624",,2.0,Multi-Family,2236.0
41.77296,-87.56712,6700 S South Shore Dr #9K,23100.0,"Dec  5, 2014",South Shore,"Chicago, IL 60649",,,Condo,
41.911755,-87.694214,1649 N Washtenaw Ave,586500.0,"Dec  5, 2014",West Town,"Chicago, IL 60647",,2.0,Multi-Family,2321.0
41.8732,-87.6301,780 S Federal St,144500.0,"Dec  5, 2014",Loop,"Chicago, IL 60605",,,Condo,
41.77821,-87.70877,3416 W 63rd Pl,95500.0,"Dec  5, 2014",Chicago Lawn,"Chicago, IL 60629",2.0,1.0,Single-Family Home,981.0
41.90523,-87.680725,2122 W Potomac Ave #2,545000.0,"Dec  5, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.989765,-87.82094,7740 W Norwood St,232000.0,"Dec  5, 2014",Norwood Park,"Chicago, IL 60631",3.0,1.5,Single-Family Home,1101.0
41.978943,-87.78563,5350 N Mobile Ave,385000.0,"Dec  5, 2014",Jefferson Park,"Chicago, IL 60630",,2.0,Multi-Family,1728.0
41.82713,-87.67065,3650 S Wood St,155000.0,"Dec  5, 2014",McKinley Park,"Chicago, IL 60609",,1.0,Single-Family Home,580.0
42.008068,-87.68049,1962 W Morse Ave,150000.0,"Dec  5, 2014",Rogers Park,"Chicago, IL 60626",3.0,1.0,Single-Family Home,1331.0
41.927895,-87.64797,2518 N Burling St,2600000.0,"Dec  5, 2014",Lincoln Park,"Chicago, IL 60614",4.0,2.5,Single-Family Home,2486.0
